record_id,source_work,source_role,native_id,native_unit,inventory_bucket,repository,commit,definition_path,source_url,native_aliases_or_variants,asset_reference_paths,lineage,canonical_status,runtime_validation,extraction_note
roboverse::maniskill.peg_insertion_side_346,RoboVerse,integration_hub,maniskill.peg_insertion_side_346,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_346""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_932,RoboVerse,integration_hub,maniskill.peg_insertion_side_932,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_932""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_71,RoboVerse,integration_hub,maniskill.peg_insertion_side_71,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_71""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_653,RoboVerse,integration_hub,maniskill.peg_insertion_side_653,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_653""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_65,RoboVerse,integration_hub,maniskill.peg_insertion_side_65,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_65""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_779,RoboVerse,integration_hub,maniskill.peg_insertion_side_779,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_779""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_185,RoboVerse,integration_hub,maniskill.peg_insertion_side_185,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_185""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_172,RoboVerse,integration_hub,maniskill.peg_insertion_side_172,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_172""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_505,RoboVerse,integration_hub,maniskill.peg_insertion_side_505,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_505""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_82,RoboVerse,integration_hub,maniskill.peg_insertion_side_82,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_82""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_723,RoboVerse,integration_hub,maniskill.peg_insertion_side_723,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_723""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_811,RoboVerse,integration_hub,maniskill.peg_insertion_side_811,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_811""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_704,RoboVerse,integration_hub,maniskill.peg_insertion_side_704,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_704""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_568,RoboVerse,integration_hub,maniskill.peg_insertion_side_568,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_568""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_327,RoboVerse,integration_hub,maniskill.peg_insertion_side_327,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_327""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_97,RoboVerse,integration_hub,maniskill.peg_insertion_side_97,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_97""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_156,RoboVerse,integration_hub,maniskill.peg_insertion_side_156,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_156""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_770,RoboVerse,integration_hub,maniskill.peg_insertion_side_770,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_770""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_284,RoboVerse,integration_hub,maniskill.peg_insertion_side_284,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_284""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_672,RoboVerse,integration_hub,maniskill.peg_insertion_side_672,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_672""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
